"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Tennessee"	"47"	"2017"	"2017"	"July"	"7"	7059
	"Tennessee"	"47"	"2017"	"2017"	"August"	"8"	7563
	"Tennessee"	"47"	"2017"	"2017"	"September"	"9"	7123
	"Tennessee"	"47"	"2017"	"2017"	"October"	"10"	7111
	"Tennessee"	"47"	"2017"	"2017"	"November"	"11"	6695
	"Tennessee"	"47"	"2017"	"2017"	"December"	"12"	6660
	"Tennessee"	"47"	"2018"	"2018"	"January"	"1"	6697
	"Tennessee"	"47"	"2018"	"2018"	"February"	"2"	6072
	"Tennessee"	"47"	"2018"	"2018"	"March"	"3"	6807
	"Tennessee"	"47"	"2018"	"2018"	"April"	"4"	6337
	"Tennessee"	"47"	"2018"	"2018"	"May"	"5"	6800
	"Tennessee"	"47"	"2018"	"2018"	"June"	"6"	6567
	"Tennessee"	"47"	"2018"	"2018"	"July"	"7"	7016
	"Tennessee"	"47"	"2018"	"2018"	"August"	"8"	7335
	"Tennessee"	"47"	"2018"	"2018"	"September"	"9"	6845
	"Tennessee"	"47"	"2018"	"2018"	"October"	"10"	7008
	"Tennessee"	"47"	"2018"	"2018"	"November"	"11"	6629
	"Tennessee"	"47"	"2018"	"2018"	"December"	"12"	6638
	"Texas"	"48"	"2007"	"2007"	"January"	"1"	33578
	"Texas"	"48"	"2007"	"2007"	"February"	"2"	30339
	"Texas"	"48"	"2007"	"2007"	"March"	"3"	33110
	"Texas"	"48"	"2007"	"2007"	"April"	"4"	31417
	"Texas"	"48"	"2007"	"2007"	"May"	"5"	33200
	"Texas"	"48"	"2007"	"2007"	"June"	"6"	32969
	"Texas"	"48"	"2007"	"2007"	"July"	"7"	35626
	"Texas"	"48"	"2007"	"2007"	"August"	"8"	37280
	"Texas"	"48"	"2007"	"2007"	"September"	"9"	35370
	"Texas"	"48"	"2007"	"2007"	"October"	"10"	36012
	"Texas"	"48"	"2007"	"2007"	"November"	"11"	34297
	"Texas"	"48"	"2007"	"2007"	"December"	"12"	34427
	"Texas"	"48"	"2008"	"2008"	"January"	"1"	34271
	"Texas"	"48"	"2008"	"2008"	"February"	"2"	31572
	"Texas"	"48"	"2008"	"2008"	"March"	"3"	32089
	"Texas"	"48"	"2008"	"2008"	"April"	"4"	32424
	"Texas"	"48"	"2008"	"2008"	"May"	"5"	32673
	"Texas"	"48"	"2008"	"2008"	"June"	"6"	32359
	"Texas"	"48"	"2008"	"2008"	"July"	"7"	36131
	"Texas"	"48"	"2008"	"2008"	"August"	"8"	35688
	"Texas"	"48"	"2008"	"2008"	"September"	"9"	35509
	"Texas"	"48"	"2008"	"2008"	"October"	"10"	35424
	"Texas"	"48"	"2008"	"2008"	"November"	"11"	32029
	"Texas"	"48"	"2008"	"2008"	"December"	"12"	35385
	"Texas"	"48"	"2009"	"2009"	"January"	"1"	33149
	"Texas"	"48"	"2009"	"2009"	"February"	"2"	30295
	"Texas"	"48"	"2009"	"2009"	"March"	"3"	32869
	"Texas"	"48"	"2009"	"2009"	"April"	"4"	31714
	"Texas"	"48"	"2009"	"2009"	"May"	"5"	32446
	"Texas"	"48"	"2009"	"2009"	"June"	"6"	33709
	"Texas"	"48"	"2009"	"2009"	"July"	"7"	36333
	"Texas"	"48"	"2009"	"2009"	"August"	"8"	35768
	"Texas"	"48"	"2009"	"2009"	"September"	"9"	35656
	"Texas"	"48"	"2009"	"2009"	"October"	"10"	34062
	"Texas"	"48"	"2009"	"2009"	"November"	"11"	31577
	"Texas"	"48"	"2009"	"2009"	"December"	"12"	34399
	"Texas"	"48"	"2010"	"2010"	"January"	"1"	31357
	"Texas"	"48"	"2010"	"2010"	"February"	"2"	28944
	"Texas"	"48"	"2010"	"2010"	"March"	"3"	31993
	"Texas"	"48"	"2010"	"2010"	"April"	"4"	30448
	"Texas"	"48"	"2010"	"2010"	"May"	"5"	30586
	"Texas"	"48"	"2010"	"2010"	"June"	"6"	31746
	"Texas"	"48"	"2010"	"2010"	"July"	"7"	32998
	"Texas"	"48"	"2010"	"2010"	"August"	"8"	34355
	"Texas"	"48"	"2010"	"2010"	"September"	"9"	34584
	"Texas"	"48"	"2010"	"2010"	"October"	"10"	32916
	"Texas"	"48"	"2010"	"2010"	"November"	"11"	32451
	"Texas"	"48"	"2010"	"2010"	"December"	"12"	33740
	"Texas"	"48"	"2011"	"2011"	"January"	"1"	31091
	"Texas"	"48"	"2011"	"2011"	"February"	"2"	28312
	"Texas"	"48"	"2011"	"2011"	"March"	"3"	31043
	"Texas"	"48"	"2011"	"2011"	"April"	"4"	28998
	"Texas"	"48"	"2011"	"2011"	"May"	"5"	30064
	"Texas"	"48"	"2011"	"2011"	"June"	"6"	31181
	"Texas"	"48"	"2011"	"2011"	"July"	"7"	32550
	"Texas"	"48"	"2011"	"2011"	"August"	"8"	34947
	"Texas"	"48"	"2011"	"2011"	"September"	"9"	33410
	"Texas"	"48"	"2011"	"2011"	"October"	"10"	31816
	"Texas"	"48"	"2011"	"2011"	"November"	"11"	31677
	"Texas"	"48"	"2011"	"2011"	"December"	"12"	32356
	"Texas"	"48"	"2012"	"2012"	"January"	"1"	30673
	"Texas"	"48"	"2012"	"2012"	"February"	"2"	29399
	"Texas"	"48"	"2012"	"2012"	"March"	"3"	30312
	"Texas"	"48"	"2012"	"2012"	"April"	"4"	28858
	"Texas"	"48"	"2012"	"2012"	"May"	"5"	31068
	"Texas"	"48"	"2012"	"2012"	"June"	"6"	31043
	"Texas"	"48"	"2012"	"2012"	"July"	"7"	34046
	"Texas"	"48"	"2012"	"2012"	"August"	"8"	35593
	"Texas"	"48"	"2012"	"2012"	"September"	"9"	33560
	"Texas"	"48"	"2012"	"2012"	"October"	"10"	34374
	"Texas"	"48"	"2012"	"2012"	"November"	"11"	31913
	"Texas"	"48"	"2012"	"2012"	"December"	"12"	31888
	"Texas"	"48"	"2013"	"2013"	"January"	"1"	32060
	"Texas"	"48"	"2013"	"2013"	"February"	"2"	28402
	"Texas"	"48"	"2013"	"2013"	"March"	"3"	30285
	"Texas"	"48"	"2013"	"2013"	"April"	"4"	30280
	"Texas"	"48"	"2013"	"2013"	"May"	"5"	31560
	"Texas"	"48"	"2013"	"2013"	"June"	"6"	30471
	"Texas"	"48"	"2013"	"2013"	"July"	"7"	34421
	"Texas"	"48"	"2013"	"2013"	"August"	"8"	35014
	"Texas"	"48"	"2013"	"2013"	"September"	"9"	33860
	"Texas"	"48"	"2013"	"2013"	"October"	"10"	34238
	"Texas"	"48"	"2013"	"2013"	"November"	"11"	32145
	"Texas"	"48"	"2013"	"2013"	"December"	"12"	34604
	"Texas"	"48"	"2014"	"2014"	"January"	"1"	33190
	"Texas"	"48"	"2014"	"2014"	"February"	"2"	29746
	"Texas"	"48"	"2014"	"2014"	"March"	"3"	31658
	"Texas"	"48"	"2014"	"2014"	"April"	"4"	31069
	"Texas"	"48"	"2014"	"2014"	"May"	"5"	32297
	"Texas"	"48"	"2014"	"2014"	"June"	"6"	32104
	"Texas"	"48"	"2014"	"2014"	"July"	"7"	35537
	"Texas"	"48"	"2014"	"2014"	"August"	"8"	35276
	"Texas"	"48"	"2014"	"2014"	"September"	"9"	35398
	"Texas"	"48"	"2014"	"2014"	"October"	"10"	35290
	"Texas"	"48"	"2014"	"2014"	"November"	"11"	32765
	"Texas"	"48"	"2014"	"2014"	"December"	"12"	35436
	"Texas"	"48"	"2015"	"2015"	"January"	"1"	33389
	"Texas"	"48"	"2015"	"2015"	"February"	"2"	29886
	"Texas"	"48"	"2015"	"2015"	"March"	"3"	32769
	"Texas"	"48"	"2015"	"2015"	"April"	"4"	31749
	"Texas"	"48"	"2015"	"2015"	"May"	"5"	31799
	"Texas"	"48"	"2015"	"2015"	"June"	"6"	33001
	"Texas"	"48"	"2015"	"2015"	"July"	"7"	35673
	"Texas"	"48"	"2015"	"2015"	"August"	"8"	35685
	"Texas"	"48"	"2015"	"2015"	"September"	"9"	35962
	"Texas"	"48"	"2015"	"2015"	"October"	"10"	35496
	"Texas"	"48"	"2015"	"2015"	"November"	"11"	33252
	"Texas"	"48"	"2015"	"2015"	"December"	"12"	34957
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	32147
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	30502
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	32876
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	30713
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	32164
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	33164
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	34136
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	36329
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	35356
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	33970
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	33166
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	33524
	"Texas"	"48"	"2017"	"2017"	"January"	"1"	31612
	"Texas"	"48"	"2017"	"2017"	"February"	"2"	28586
	"Texas"	"48"	"2017"	"2017"	"March"	"3"	31048
	"Texas"	"48"	"2017"	"2017"	"April"	"4"	28879
	"Texas"	"48"	"2017"	"2017"	"May"	"5"	31172
	"Texas"	"48"	"2017"	"2017"	"June"	"6"	31570
	"Texas"	"48"	"2017"	"2017"	"July"	"7"	32582
	"Texas"	"48"	"2017"	"2017"	"August"	"8"	35028
	"Texas"	"48"	"2017"	"2017"	"September"	"9"	34122
	"Texas"	"48"	"2017"	"2017"	"October"	"10"	33358
	"Texas"	"48"	"2017"	"2017"	"November"	"11"	32146
	"Texas"	"48"	"2017"	"2017"	"December"	"12"	31947
	"Texas"	"48"	"2018"	"2018"	"January"	"1"	31911
	"Texas"	"48"	"2018"	"2018"	"February"	"2"	28552
	"Texas"	"48"	"2018"	"2018"	"March"	"3"	30737
	"Texas"	"48"	"2018"	"2018"	"April"	"4"	28814
	"Texas"	"48"	"2018"	"2018"	"May"	"5"	31014
	"Texas"	"48"	"2018"	"2018"	"June"	"6"	31240
	"Texas"	"48"	"2018"	"2018"	"July"	"7"	32772
	"Texas"	"48"	"2018"	"2018"	"August"	"8"	34415
	"Texas"	"48"	"2018"	"2018"	"September"	"9"	32903
	"Texas"	"48"	"2018"	"2018"	"October"	"10"	33292
	"Texas"	"48"	"2018"	"2018"	"November"	"11"	31561
	"Texas"	"48"	"2018"	"2018"	"December"	"12"	31413
	"Utah"	"49"	"2007"	"2007"	"January"	"1"	4290
	"Utah"	"49"	"2007"	"2007"	"February"	"2"	4187
	"Utah"	"49"	"2007"	"2007"	"March"	"3"	4766
	"Utah"	"49"	"2007"	"2007"	"April"	"4"	4533
	"Utah"	"49"	"2007"	"2007"	"May"	"5"	5038
	"Utah"	"49"	"2007"	"2007"	"June"	"6"	4820
	"Utah"	"49"	"2007"	"2007"	"July"	"7"	4933
	"Utah"	"49"	"2007"	"2007"	"August"	"8"	4949
	"Utah"	"49"	"2007"	"2007"	"September"	"9"	4612
	"Utah"	"49"	"2007"	"2007"	"October"	"10"	4556
	"Utah"	"49"	"2007"	"2007"	"November"	"11"	4250
	"Utah"	"49"	"2007"	"2007"	"December"	"12"	4196
	"Utah"	"49"	"2008"	"2008"	"January"	"1"	4404
	"Utah"	"49"	"2008"	"2008"	"February"	"2"	4388
	"Utah"	"49"	"2008"	"2008"	"March"	"3"	4693
	"Utah"	"49"	"2008"	"2008"	"April"	"4"	4618
	"Utah"	"49"	"2008"	"2008"	"May"	"5"	4958
	"Utah"	"49"	"2008"	"2008"	"June"	"6"	4981
	"Utah"	"49"	"2008"	"2008"	"July"	"7"	5128
	"Utah"	"49"	"2008"	"2008"	"August"	"8"	4874
	"Utah"	"49"	"2008"	"2008"	"September"	"9"	4758
	"Utah"	"49"	"2008"	"2008"	"October"	"10"	4460
	"Utah"	"49"	"2008"	"2008"	"November"	"11"	3996
	"Utah"	"49"	"2008"	"2008"	"December"	"12"	4376
	"Utah"	"49"	"2009"	"2009"	"January"	"1"	4232
	"Utah"	"49"	"2009"	"2009"	"February"	"2"	4038
	"Utah"	"49"	"2009"	"2009"	"March"	"3"	4604
	"Utah"	"49"	"2009"	"2009"	"April"	"4"	4690
	"Utah"	"49"	"2009"	"2009"	"May"	"5"	4819
	"Utah"	"49"	"2009"	"2009"	"June"	"6"	4728
	"Utah"	"49"	"2009"	"2009"	"July"	"7"	4828
	"Utah"	"49"	"2009"	"2009"	"August"	"8"	4576
	"Utah"	"49"	"2009"	"2009"	"September"	"9"	4749
	"Utah"	"49"	"2009"	"2009"	"October"	"10"	4444
	"Utah"	"49"	"2009"	"2009"	"November"	"11"	3968
	"Utah"	"49"	"2009"	"2009"	"December"	"12"	4211
	"Utah"	"49"	"2010"	"2010"	"January"	"1"	3953
	"Utah"	"49"	"2010"	"2010"	"February"	"2"	3857
	"Utah"	"49"	"2010"	"2010"	"March"	"3"	4631
	"Utah"	"49"	"2010"	"2010"	"April"	"4"	4382
	"Utah"	"49"	"2010"	"2010"	"May"	"5"	4628
	"Utah"	"49"	"2010"	"2010"	"June"	"6"	4738
	"Utah"	"49"	"2010"	"2010"	"July"	"7"	4624
	"Utah"	"49"	"2010"	"2010"	"August"	"8"	4692
	"Utah"	"49"	"2010"	"2010"	"September"	"9"	4378
	"Utah"	"49"	"2010"	"2010"	"October"	"10"	4314
	"Utah"	"49"	"2010"	"2010"	"November"	"11"	3919
	"Utah"	"49"	"2010"	"2010"	"December"	"12"	4142
	"Utah"	"49"	"2011"	"2011"	"January"	"1"	3943
	"Utah"	"49"	"2011"	"2011"	"February"	"2"	3829
	"Utah"	"49"	"2011"	"2011"	"March"	"3"	4465
	"Utah"	"49"	"2011"	"2011"	"April"	"4"	4417
	"Utah"	"49"	"2011"	"2011"	"May"	"5"	4629
	"Utah"	"49"	"2011"	"2011"	"June"	"6"	4572
	"Utah"	"49"	"2011"	"2011"	"July"	"7"	4553
	"Utah"	"49"	"2011"	"2011"	"August"	"8"	4735
	"Utah"	"49"	"2011"	"2011"	"September"	"9"	4297
	"Utah"	"49"	"2011"	"2011"	"October"	"10"	4138
	"Utah"	"49"	"2011"	"2011"	"November"	"11"	3771
	"Utah"	"49"	"2011"	"2011"	"December"	"12"	3874
	"Utah"	"49"	"2012"	"2012"	"January"	"1"	3762
	"Utah"	"49"	"2012"	"2012"	"February"	"2"	3791
	"Utah"	"49"	"2012"	"2012"	"March"	"3"	4442
	"Utah"	"49"	"2012"	"2012"	"April"	"4"	4109
	"Utah"	"49"	"2012"	"2012"	"May"	"5"	4585
	"Utah"	"49"	"2012"	"2012"	"June"	"6"	4381
	"Utah"	"49"	"2012"	"2012"	"July"	"7"	4675
	"Utah"	"49"	"2012"	"2012"	"August"	"8"	4727
	"Utah"	"49"	"2012"	"2012"	"September"	"9"	4398
	"Utah"	"49"	"2012"	"2012"	"October"	"10"	4437
	"Utah"	"49"	"2012"	"2012"	"November"	"11"	4130
	"Utah"	"49"	"2012"	"2012"	"December"	"12"	4028
	"Utah"	"49"	"2013"	"2013"	"January"	"1"	3938
	"Utah"	"49"	"2013"	"2013"	"February"	"2"	3886
	"Utah"	"49"	"2013"	"2013"	"March"	"3"	4327
	"Utah"	"49"	"2013"	"2013"	"April"	"4"	4366
	"Utah"	"49"	"2013"	"2013"	"May"	"5"	4524
	"Utah"	"49"	"2013"	"2013"	"June"	"6"	4408
	"Utah"	"49"	"2013"	"2013"	"July"	"7"	4674
	"Utah"	"49"	"2013"	"2013"	"August"	"8"	4467
	"Utah"	"49"	"2013"	"2013"	"September"	"9"	4232
	"Utah"	"49"	"2013"	"2013"	"October"	"10"	4302
	"Utah"	"49"	"2013"	"2013"	"November"	"11"	3932
	"Utah"	"49"	"2013"	"2013"	"December"	"12"	3901
	"Utah"	"49"	"2014"	"2014"	"January"	"1"	3987
	"Utah"	"49"	"2014"	"2014"	"February"	"2"	3741
	"Utah"	"49"	"2014"	"2014"	"March"	"3"	4382
	"Utah"	"49"	"2014"	"2014"	"April"	"4"	4296
	"Utah"	"49"	"2014"	"2014"	"May"	"5"	4532
	"Utah"	"49"	"2014"	"2014"	"June"	"6"	4382
	"Utah"	"49"	"2014"	"2014"	"July"	"7"	4650
	"Utah"	"49"	"2014"	"2014"	"August"	"8"	4608
	"Utah"	"49"	"2014"	"2014"	"September"	"9"	4327
	"Utah"	"49"	"2014"	"2014"	"October"	"10"	4410
	"Utah"	"49"	"2014"	"2014"	"November"	"11"	3760
	"Utah"	"49"	"2014"	"2014"	"December"	"12"	4079
	"Utah"	"49"	"2015"	"2015"	"January"	"1"	3931
	"Utah"	"49"	"2015"	"2015"	"February"	"2"	3710
	"Utah"	"49"	"2015"	"2015"	"March"	"3"	4271
	"Utah"	"49"	"2015"	"2015"	"April"	"4"	4237
	"Utah"	"49"	"2015"	"2015"	"May"	"5"	4534
	"Utah"	"49"	"2015"	"2015"	"June"	"6"	4491
	"Utah"	"49"	"2015"	"2015"	"July"	"7"	4534
	"Utah"	"49"	"2015"	"2015"	"August"	"8"	4539
	"Utah"	"49"	"2015"	"2015"	"September"	"9"	4270
	"Utah"	"49"	"2015"	"2015"	"October"	"10"	4277
	"Utah"	"49"	"2015"	"2015"	"November"	"11"	3996
	"Utah"	"49"	"2015"	"2015"	"December"	"12"	3988
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	3809
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	3842
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	4401
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	4306
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	4438
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	4446
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	4412
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	4695
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	4320
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	4135
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	3822
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	3838
	"Utah"	"49"	"2017"	"2017"	"January"	"1"	3753
	"Utah"	"49"	"2017"	"2017"	"February"	"2"	3617
	"Utah"	"49"	"2017"	"2017"	"March"	"3"	4162
	"Utah"	"49"	"2017"	"2017"	"April"	"4"	4010
	"Utah"	"49"	"2017"	"2017"	"May"	"5"	4363
	"Utah"	"49"	"2017"	"2017"	"June"	"6"	4367
	"Utah"	"49"	"2017"	"2017"	"July"	"7"	4307
	"Utah"	"49"	"2017"	"2017"	"August"	"8"	4416
	"Utah"	"49"	"2017"	"2017"	"September"	"9"	4094
	"Utah"	"49"	"2017"	"2017"	"October"	"10"	3946
	"Utah"	"49"	"2017"	"2017"	"November"	"11"	3835
	"Utah"	"49"	"2017"	"2017"	"December"	"12"	3715
	"Utah"	"49"	"2018"	"2018"	"January"	"1"	3706
	"Utah"	"49"	"2018"	"2018"	"February"	"2"	3528
	"Utah"	"49"	"2018"	"2018"	"March"	"3"	3951
	"Utah"	"49"	"2018"	"2018"	"April"	"4"	3920
	"Utah"	"49"	"2018"	"2018"	"May"	"5"	4120
	"Utah"	"49"	"2018"	"2018"	"June"	"6"	4050
	"Utah"	"49"	"2018"	"2018"	"July"	"7"	4246
	"Utah"	"49"	"2018"	"2018"	"August"	"8"	4322
	"Utah"	"49"	"2018"	"2018"	"September"	"9"	3908
	"Utah"	"49"	"2018"	"2018"	"October"	"10"	4145
	"Utah"	"49"	"2018"	"2018"	"November"	"11"	3686
	"Utah"	"49"	"2018"	"2018"	"December"	"12"	3627
	"Vermont"	"50"	"2007"	"2007"	"January"	"1"	519
	"Vermont"	"50"	"2007"	"2007"	"February"	"2"	482
	"Vermont"	"50"	"2007"	"2007"	"March"	"3"	579
	"Vermont"	"50"	"2007"	"2007"	"April"	"4"	531
	"Vermont"	"50"	"2007"	"2007"	"May"	"5"	598
	"Vermont"	"50"	"2007"	"2007"	"June"	"6"	532
	"Vermont"	"50"	"2007"	"2007"	"July"	"7"	558
	"Vermont"	"50"	"2007"	"2007"	"August"	"8"	594
	"Vermont"	"50"	"2007"	"2007"	"September"	"9"	536
	"Vermont"	"50"	"2007"	"2007"	"October"	"10"	538
	"Vermont"	"50"	"2007"	"2007"	"November"	"11"	503
	"Vermont"	"50"	"2007"	"2007"	"December"	"12"	543
	"Vermont"	"50"	"2008"	"2008"	"January"	"1"	503
	"Vermont"	"50"	"2008"	"2008"	"February"	"2"	505
	"Vermont"	"50"	"2008"	"2008"	"March"	"3"	529
	"Vermont"	"50"	"2008"	"2008"	"April"	"4"	578
	"Vermont"	"50"	"2008"	"2008"	"May"	"5"	586
	"Vermont"	"50"	"2008"	"2008"	"June"	"6"	566
	"Vermont"	"50"	"2008"	"2008"	"July"	"7"	607
	"Vermont"	"50"	"2008"	"2008"	"August"	"8"	511
	"Vermont"	"50"	"2008"	"2008"	"September"	"9"	547
	"Vermont"	"50"	"2008"	"2008"	"October"	"10"	495
	"Vermont"	"50"	"2008"	"2008"	"November"	"11"	456
	"Vermont"	"50"	"2008"	"2008"	"December"	"12"	456
	"Vermont"	"50"	"2009"	"2009"	"January"	"1"	505
	"Vermont"	"50"	"2009"	"2009"	"February"	"2"	483
	"Vermont"	"50"	"2009"	"2009"	"March"	"3"	501
	"Vermont"	"50"	"2009"	"2009"	"April"	"4"	513
	"Vermont"	"50"	"2009"	"2009"	"May"	"5"	533
	"Vermont"	"50"	"2009"	"2009"	"June"	"6"	542
	"Vermont"	"50"	"2009"	"2009"	"July"	"7"	540
	"Vermont"	"50"	"2009"	"2009"	"August"	"8"	524
	"Vermont"	"50"	"2009"	"2009"	"September"	"9"	511
	"Vermont"	"50"	"2009"	"2009"	"October"	"10"	538
	"Vermont"	"50"	"2009"	"2009"	"November"	"11"	459
	"Vermont"	"50"	"2009"	"2009"	"December"	"12"	461
	"Vermont"	"50"	"2010"	"2010"	"January"	"1"	484
	"Vermont"	"50"	"2010"	"2010"	"February"	"2"	420
	"Vermont"	"50"	"2010"	"2010"	"March"	"3"	530
	"Vermont"	"50"	"2010"	"2010"	"April"	"4"	542
	"Vermont"	"50"	"2010"	"2010"	"May"	"5"	548
	"Vermont"	"50"	"2010"	"2010"	"June"	"6"	567
	"Vermont"	"50"	"2010"	"2010"	"July"	"7"	545
	"Vermont"	"50"	"2010"	"2010"	"August"	"8"	536
	"Vermont"	"50"	"2010"	"2010"	"September"	"9"	538
	"Vermont"	"50"	"2010"	"2010"	"October"	"10"	554
	"Vermont"	"50"	"2010"	"2010"	"November"	"11"	502
	"Vermont"	"50"	"2010"	"2010"	"December"	"12"	457
	"Vermont"	"50"	"2011"	"2011"	"January"	"1"	462
	"Vermont"	"50"	"2011"	"2011"	"February"	"2"	432
	"Vermont"	"50"	"2011"	"2011"	"March"	"3"	520
	"Vermont"	"50"	"2011"	"2011"	"April"	"4"	452
	"Vermont"	"50"	"2011"	"2011"	"May"	"5"	523
	"Vermont"	"50"	"2011"	"2011"	"June"	"6"	541
	"Vermont"	"50"	"2011"	"2011"	"July"	"7"	548
	"Vermont"	"50"	"2011"	"2011"	"August"	"8"	582
	"Vermont"	"50"	"2011"	"2011"	"September"	"9"	551
	"Vermont"	"50"	"2011"	"2011"	"October"	"10"	486
	"Vermont"	"50"	"2011"	"2011"	"November"	"11"	526
	"Vermont"	"50"	"2011"	"2011"	"December"	"12"	455
	"Vermont"	"50"	"2012"	"2012"	"January"	"1"	466
	"Vermont"	"50"	"2012"	"2012"	"February"	"2"	457
	"Vermont"	"50"	"2012"	"2012"	"March"	"3"	473
	"Vermont"	"50"	"2012"	"2012"	"April"	"4"	489
	"Vermont"	"50"	"2012"	"2012"	"May"	"5"	582
	"Vermont"	"50"	"2012"	"2012"	"June"	"6"	474
	"Vermont"	"50"	"2012"	"2012"	"July"	"7"	555
	"Vermont"	"50"	"2012"	"2012"	"August"	"8"	560
	"Vermont"	"50"	"2012"	"2012"	"September"	"9"	489
	"Vermont"	"50"	"2012"	"2012"	"October"	"10"	516
	"Vermont"	"50"	"2012"	"2012"	"November"	"11"	445
	"Vermont"	"50"	"2012"	"2012"	"December"	"12"	503
	"Vermont"	"50"	"2013"	"2013"	"January"	"1"	453
	"Vermont"	"50"	"2013"	"2013"	"February"	"2"	438
	"Vermont"	"50"	"2013"	"2013"	"March"	"3"	516
	"Vermont"	"50"	"2013"	"2013"	"April"	"4"	440
	"Vermont"	"50"	"2013"	"2013"	"May"	"5"	548
	"Vermont"	"50"	"2013"	"2013"	"June"	"6"	519
	"Vermont"	"50"	"2013"	"2013"	"July"	"7"	551
	"Vermont"	"50"	"2013"	"2013"	"August"	"8"	536
	"Vermont"	"50"	"2013"	"2013"	"September"	"9"	525
	"Vermont"	"50"	"2013"	"2013"	"October"	"10"	486
	"Vermont"	"50"	"2013"	"2013"	"November"	"11"	482
	"Vermont"	"50"	"2013"	"2013"	"December"	"12"	481
	"Vermont"	"50"	"2014"	"2014"	"January"	"1"	474
	"Vermont"	"50"	"2014"	"2014"	"February"	"2"	463
	"Vermont"	"50"	"2014"	"2014"	"March"	"3"	534
	"Vermont"	"50"	"2014"	"2014"	"April"	"4"	517
	"Vermont"	"50"	"2014"	"2014"	"May"	"5"	546
	"Vermont"	"50"	"2014"	"2014"	"June"	"6"	521
	"Vermont"	"50"	"2014"	"2014"	"July"	"7"	561
	"Vermont"	"50"	"2014"	"2014"	"August"	"8"	565
	"Vermont"	"50"	"2014"	"2014"	"September"	"9"	486
	"Vermont"	"50"	"2014"	"2014"	"October"	"10"	540
	"Vermont"	"50"	"2014"	"2014"	"November"	"11"	455
	"Vermont"	"50"	"2014"	"2014"	"December"	"12"	468
	"Vermont"	"50"	"2015"	"2015"	"January"	"1"	476
	"Vermont"	"50"	"2015"	"2015"	"February"	"2"	440
	"Vermont"	"50"	"2015"	"2015"	"March"	"3"	507
	"Vermont"	"50"	"2015"	"2015"	"April"	"4"	494
	"Vermont"	"50"	"2015"	"2015"	"May"	"5"	483
	"Vermont"	"50"	"2015"	"2015"	"June"	"6"	501
	"Vermont"	"50"	"2015"	"2015"	"July"	"7"	514
	"Vermont"	"50"	"2015"	"2015"	"August"	"8"	528
	"Vermont"	"50"	"2015"	"2015"	"September"	"9"	561
	"Vermont"	"50"	"2015"	"2015"	"October"	"10"	442
	"Vermont"	"50"	"2015"	"2015"	"November"	"11"	450
	"Vermont"	"50"	"2015"	"2015"	"December"	"12"	507
	"Vermont"	"50"	"2016"	"2016"	"January"	"1"	416
	"Vermont"	"50"	"2016"	"2016"	"February"	"2"	454
	"Vermont"	"50"	"2016"	"2016"	"March"	"3"	474
	"Vermont"	"50"	"2016"	"2016"	"April"	"4"	477
	"Vermont"	"50"	"2016"	"2016"	"May"	"5"	503
	"Vermont"	"50"	"2016"	"2016"	"June"	"6"	524
	"Vermont"	"50"	"2016"	"2016"	"July"	"7"	541
	"Vermont"	"50"	"2016"	"2016"	"August"	"8"	548
	"Vermont"	"50"	"2016"	"2016"	"September"	"9"	486
	"Vermont"	"50"	"2016"	"2016"	"October"	"10"	462
	"Vermont"	"50"	"2016"	"2016"	"November"	"11"	420
	"Vermont"	"50"	"2016"	"2016"	"December"	"12"	451
	"Vermont"	"50"	"2017"	"2017"	"January"	"1"	501
	"Vermont"	"50"	"2017"	"2017"	"February"	"2"	379
	"Vermont"	"50"	"2017"	"2017"	"March"	"3"	448
	"Vermont"	"50"	"2017"	"2017"	"April"	"4"	487
	"Vermont"	"50"	"2017"	"2017"	"May"	"5"	479
	"Vermont"	"50"	"2017"	"2017"	"June"	"6"	551
	"Vermont"	"50"	"2017"	"2017"	"July"	"7"	481
	"Vermont"	"50"	"2017"	"2017"	"August"	"8"	514
	"Vermont"	"50"	"2017"	"2017"	"September"	"9"	468
